Class,GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_C_ptt,ES_N3_A_z3,AC[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_pbs,AC[1]_CHOQUET[D;0.75;AO2;0.5]_C_scm,MIC_V_N_scv,MIC_CHOQUET[A;-0.75;AO2;0.0]_U_cdch,ES_N2_U_z3,AC[2]_GOWAWA[0.4;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_scm,AC[3]_CHOQUET[D;0.5;AO2;0.5]_F_eps,AC[4]_P3_F_pbs,AC[2]_MN_H_bi,AC[3]_MX_A_z1,MIC_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_P_bi,AC[1]_GOWAWA[0.4;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_C_khh,AC[1]_AM_C_hwhh,MIC_GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_C_eps,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_N_ptt,GV[2]_CHOQUET[D;-0.75;AO1;0.9]_B_pah,GV[1]_GOWAWA[1.0;1;AO2-OWA;1.0;0.0;1;NONE;0.0;0.0]_U_gcp1,GV[1]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_khh,GV[1]_CHOQUET[D;-0.75;AO2;0.0]_C_isa,GV[2]_CHOQUET[D;-0.75;AO1;0.9]_B_mw,GV[3]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_C_gcp1,GV[3]_HM_B_eps,MIC_GOWAWA[0.1;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_T_khh,GV[2]_GOWAWA[0.7;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_B_isa,CHOQUET[D;0.5;AO2;0.9]_C_pbs,MIC_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_C_eps,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;1;S-OWA;1.0;0.0]_P_scv,GV[3]_N2_T_z3,GV[3]_GOWAWA[0.4;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_scv,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_C_scv,MIC_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_C_z3,GV[3]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_H_gcp1,GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_N_pie,TS[2]_CHOQUET[A;0.75;AO1;0.9]_T_pie,TS[1]_CHOQUET[D;-0.25;AO2;0.6]_C_scm,ES_TIC_U_hwhh,ES_N2_N_ptt,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_F_hwhh,GOWAWA[0.3;2;S-OWA;0.6;0.0;2;W-OWA;0.9;1.0]_N_gcp1,TS[1]_P2_C_bi,TS[1]_MX_U_gcp2,TS[3]_CHOQUET[D;-0.25;AO2;0.8]_C_gcp1,TS[2]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_N_cch,MIC_RA_T_cdch,GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_R_gcp2,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;1;S-OWA;1.0;0.0]_T_khh,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.7;0.8]_D_pah,MIC_CHOQUET[D;0.5;AO1;0.9]_T_cch,CHOQUET[A;-0.25;AO2;0.8]_C_mw,GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_H_pah,GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_A_mw,GV[2]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_T_pie,GV[7]_HM_H_isa,AC[2]_CHOQUET[D;0.25;AO2;0.5]_F_scv,CHOQUET[A;-0.75;AO2;0.6]_F_khh,ES_N3_T_kh,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.4;0.5]_A_cdch,AC[3]_GOWAWA[0.2;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_T_pie,TS[7]_HM_T_pie,GV[1]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_pie,CHOQUET[D;-0.75;AO1;0.2]_H_pah,AC[4]_AM_C_kh,GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_P_khh,AC[6]_AM_T_pie,GV[1]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_C_scv,MIC_GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_P_khh,ES_Q2_T_kh,TS[1]_N2_C_ptt,GOWAWA[0.5;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_ptt,ESM2_t30_MEAN_57,ESM2_t30_MEAN_418,ESM2_t30_MEAN_122,ESM2_t30_MEAN_214,ESM2_t30_MEAN_356,ESM2_t30_MEAN_354,ESM2_t30_MEAN_624,ESM2_t30_MEAN_244,ESM2_t33_MEAN_189,ESM2_t33_MEAN_753,ESM2_t33_MEAN_179,ESM2_t33_MEAN_201,ESM2_t33_MEAN_837,ESM2_t33_MEAN_826,ESM2_t33_MEAN_844,ESM2_t33_MEAN_784,ESM2_t33_MEAN_1076,ESM2_t33_MEAN_945,ESM2_t33_MEAN_26,ESM2_t33_MEAN_392,ESM2_t33_MEAN_800,ESM2_t33_MEAN_948,ESM2_t33_MEAN_742,ESM2_t33_MEAN_1202,ESM2_t33_MEAN_890,ESM2_t33_MEAN_924,ESM2_t33_MEAN_853,ESM2_t33_MEAN_143,ESM2_t33_MEAN_78,ESM2_t33_MEAN_529,ESM2_t33_MEAN_262,ESM2_t33_MEAN_135,ESM2_t33_MEAN_801,ESM2_t33_MEAN_710,ESM2_t33_MEAN_92,ESM2_t33_MEAN_577,ESM2_t33_MEAN_391,ESM2_t33_MEAN_419,ESM2_t33_MEAN_400,ESM2_t33_MEAN_511,ESM2_t33_MEAN_240,ESM2_t33_MEAN_647,ESM2_t33_MEAN_38,ESM2_t33_MEAN_12,ESM2_t33_MEAN_589,ESM2_t33_MEAN_187,ESM2_t33_MEAN_61,ESM2_t33_MEAN_17,ESM2_t33_MEAN_362,ESM2_t33_MEAN_1172,ESM2_t33_MEAN_1195,ESM2_t33_MEAN_1184,ESM2_t33_MEAN_9,ESM2_t33_MEAN_1190,ESM2_t33_MEAN_1055,ESM2_t33_MEAN_1140
ABP,0.092384058,3.861498703,0.0,15155.08169,0.014908417,0.245618671,9.808837841,9346.135017,0.0,0.0,-27.2568,19.7136,0.048028412,0.150148905,0.277777778,0.455407183,0.025418658,0.44135,325.1110469,0.734042043,897.8058586,5608.892768,50.34785755,65014.42976,0.353527728,4460.703652,9.37E-5,0.496504619,0.482391603,7.051286324,4481.788571,84.00938571,0.046504619,60.69702796,0.36504714,15.99239837,208.3883207,134.6059378,2.924219941,0.0,10.90457095,16.45876339,160.13,23.16356217,0.03138106,0.092463963,0.0,0.5,0.014900721,0.329793736,145.1168153,0.560314395,53.68646313,17.89104636,243.7902,0.0,0.019836242,2.968708578,0.0,51.14569511,13.89056285,55.02659141,1.341261436,0.041666667,0.250644744,50.18564091,9625.927684,0.44307834,-0.117646123,3.712492424,0.580789075,0.232161433,0.002198261,0.149858877,0.011723939,0.245068833,-0.153018624,-0.025689198,0.179907426,0.17105028,-0.124062784,-0.015102205,0.047349982,0.025916003,-0.047108706,-0.131718025,0.030782202,-0.120659769,0.012469774,0.223330915,0.065886468,0.09700992,-0.023861237,0.131033167,0.164864272,-0.023875387,0.027145166,-0.042459819,0.032164048,0.231063634,0.055651192,0.01612908,-0.018322725,-0.092479594,0.007482075,-0.072829098,-0.009390931,-0.076467752,0.020988902,-0.080954984,-0.023180226,-0.123848855,0.134562433,0.101011433,0.010888393,-0.034145005,0.147451192,-0.019304747,-0.056769341,-0.091916524,0.127701417,-0.071389496,-0.219224095,0.008224688,0.107698992,-0.07707534,-0.090153068
ABP,0.047796609,-3.454929629,0.0,6841.540923,0.0,0.22685817,1.963038931,0.0,144710.8448,0.8464,-27.06,18.6036,0.053040664,0.064096994,0.45,0.295890382,0.0,0.0,310.4200044,0.613020644,1768.276276,0.0,0.0,0.0,0.429028062,0.0,0.001380337,0.04392833,0.49294984,2.392864562,0.0,94.49236826,0.04392833,59.82613606,0.0,14.27838516,169.833435,92.23866588,0.0,0.067037455,0.0,6.573757351,49.11,15.06611096,0.0,0.169653673,17.71316243,0.49294984,0.020582203,0.329793736,115.4773011,1.272287103,82.00590671,21.98357299,1288.547581,0.0,0.036116589,2.995145818,0.0,44.99344879,12.8796344,46.19701209,1.289235074,0.058823529,0.727836416,44.34150667,2089.531757,0.476393437,-0.154845679,3.035786554,0.577701426,0.320608079,-0.248943374,0.164611802,-0.289901227,0.19993715,-0.356763542,0.070602722,0.097889356,0.117613435,-0.109541602,-0.118678309,-0.001566166,-0.091448002,-0.087329797,-0.125661507,0.065786973,-0.170754954,0.138167024,0.126797453,-0.109475069,0.134856194,-0.006168487,-0.014945178,0.192068607,-0.043300066,-0.214242712,0.091564439,0.099212095,0.251074046,0.110528722,0.099249862,-0.097500272,-0.115188621,0.04284982,-0.128377035,-0.086350434,-0.213884473,0.104348443,0.042053971,-0.161871225,0.045882743,0.057324193,0.251147956,-0.128475964,-0.031936012,0.11187844,-0.238660276,-0.109451488,-0.082051151,0.208816528,0.134873971,-0.085544065,-0.040122367,0.272271663,-0.191316456,-0.254692644
ABP,0.23348621,0.55475373,0.0,23861.58206,0.009818176,0.124941146,1.687927092,15718.24955,135857.4332,0.0,0.0,0.0,0.01910401,0.479901712,0.934782609,0.511275416,0.565348317,0.0,307.7549426,0.6188,4565.599245,0.0,58.93878992,0.0,0.29190413,0.0,0.053732819,0.528432482,0.058842189,3.303257719,5348.75777,122.6378278,0.528432482,65.52251547,0.708164736,16.7845679,255.4398253,110.0391,4.258523709,0.191040104,4.535489578,13.1629697,30.24,25.59104806,0.564990478,0.166073285,22.92795629,0.191040104,0.016671585,0.39479614,137.754614,0.403819705,11.90650515,32.70859963,388.6054999,0.0,0.031711711,1.803892313,0.0,50.40149535,13.30389409,77.31284699,1.332484054,0.05,0.074304533,54.60448889,20421.51902,0.097049639,-0.141904934,5.580573447,0.690296862,0.029384574,0.084945254,0.187791035,-0.269304395,0.305418223,-0.372182131,-0.021434968,0.330032974,0.039631434,0.055592056,-0.163452148,0.016279466,-0.191553473,0.061721168,-0.185159028,0.143594339,-0.151280612,0.02424459,0.114966899,0.104695104,0.006596014,-0.077852018,0.012450069,0.177292347,-0.108924553,-0.055496674,0.11825221,0.035720505,0.054299675,0.044003453,-0.018315975,-0.038172241,-0.009257108,0.122882925,-0.00664262,-0.101491176,0.014868825,0.079711556,-0.063364103,0.071162134,0.013601902,-0.064170413,0.188354656,-0.007315249,-0.069768444,0.040324226,-5.51E-5,-0.176331684,-0.033088766,0.15369083,-0.080191538,-0.086410165,0.01006967,0.002358028,-0.177951977,0.039726902
ABP,0.076835728,5.491903372,0.369681148,15705.72583,0.0,0.405639062,12.61628459,8113.173864,182765.5157,0.5888,-13.019,11.9436,0.029249574,0.178366541,0.947368421,0.371611153,0.0,0.40011281,355.2061317,0.632479781,2217.411239,7820.315169,9.180618641,65039.32033,0.315752968,6360.662028,0.002323156,0.364760262,0.360201221,9.030283964,4457.068259,8.232083872,0.040579163,4.830995748,0.0,15.68667221,207.8392574,86.4385619,0.0,0.136802784,0.0,14.22269735,213.4,23.07978227,0.0,0.086591881,18.45923534,0.332192809,0.314773141,0.338108841,134.3930667,0.591698669,76.73963915,27.71163455,368.1339099,6883.17578,0.04973147,3.115958043,0.070300552,55.62973079,13.55585029,38.6635972,1.303278673,0.0,0.268191436,50.79806429,2442.703669,0.338129602,-0.180123986,3.683476619,0.611020052,0.01122863,-0.033252351,0.175010353,0.00887414,0.273463964,-0.05195538,-0.04891444,0.07968951,0.006546582,7.49388E-4,-0.016850317,0.061965592,0.131566331,0.046570819,0.01705236,0.041085254,-0.108926035,-0.041924704,0.070966832,0.010704714,0.014584738,-0.026227495,0.070691735,0.070011146,-0.02886275,-0.062624164,0.025785213,-0.023848793,0.004174404,0.079328924,0.033503938,0.047931597,0.118981913,0.122429959,-0.049073722,0.019303236,-0.031362172,-0.015698349,-0.045458671,-0.008179036,-0.154851124,0.083109915,-0.073273472,-0.003183729,0.028300721,0.092932396,0.115125373,-0.062354293,0.004065446,0.05360904,-0.173213601,0.044477846,0.035966665,-0.017586585,0.067627415,-0.167445689
ABP,0.051677319,-3.944100752,0.0,4741.226581,0.001664423,0.234497797,12.41039143,9688.518853,0.0,0.6624,-33.5052,18.6036,0.046436401,0.058253142,0.310344828,0.250998793,0.031444482,0.420547039,372.6239608,1.160506,663.0572599,5665.189223,4.213837387,72387.87997,0.261704993,5119.152255,9.1E-4,0.266424595,0.464342394,6.113381009,2733.506795,80.67128022,0.266424595,75.08235934,0.239227352,14.30516438,169.8724275,147.2067179,3.696289914,0.16356302,4.398521747,9.018990066,190.37,17.5033258,0.478242954,0.160888457,0.0,0.260459373,0.012811004,0.356231772,122.3056489,0.542481678,63.4305225,22.24176847,730.8375561,0.0,0.031806367,2.685261616,0.0,42.87746533,12.75078573,39.93507595,1.303382646,0.076923077,0.182764889,42.18695,1337.617036,0.444414924,-0.07374948,3.400499963,0.569907886,0.133154586,-0.024330573,0.104899079,-0.035541404,0.177129433,-0.096610583,-0.038233157,0.152604178,0.059616167,-0.120706297,-0.087077126,-0.020371756,-0.029969253,-0.102189787,-0.173973173,0.022815596,-0.133368462,0.170688823,0.092188574,-0.137213558,0.11341574,-0.018654412,-0.002163206,0.095038339,-0.011412297,-0.161930978,0.078820616,0.100339614,0.142361864,0.102035291,0.073927186,-0.022974757,-0.135604128,0.020518672,-0.105025724,-0.138412297,-0.113418557,0.086978324,0.025888052,-0.111024484,0.057698101,0.016673449,0.164167047,-0.095026329,-0.099799544,0.091269799,-0.233024746,-0.109869361,-0.059625868,0.080667175,0.084204778,-0.09984117,-0.048249859,0.225986525,-0.120882526,-0.141842887
ABP,0.13045115,-2.898104679,0.0,11737.70963,0.0,0.0,0.0,0.0,0.0,0.0,-27.06,17.5561,0.052388247,0.046906941,0.692307692,0.512848479,0.0,0.0,0.0,0.0,2488.570633,0.0,58.15971031,0.0,0.522600762,0.0,0.032716739,0.051796866,0.523882466,6.668737329,6996.622509,118.358229,0.051796866,113.3688086,0.0,15.7147789,171.6936097,0.0,0.0,0.0,0.0,6.350852961,0.0,29.38457129,0.0,0.062536797,0.0,0.523882466,0.0,0.0,123.8042179,1.237182184,37.79213536,24.52081888,1144.886988,0.0,0.0,2.958916934,0.0,72.34936932,14.35551319,67.14934641,1.283752172,0.2,0.213987603,61.8975,16150.73284,0.522266395,-0.425214212,3.325537551,0.749855624,0.033998325,-0.327236861,7.00737E-4,-0.332033843,0.246201605,-0.183355197,0.161809653,0.194817573,0.178816393,-0.198883459,-0.053706829,0.035161216,-0.240223452,-0.111459315,-0.114326634,-0.05354882,-0.148003995,0.092427187,0.0932898,-0.119047537,0.08123938,0.098284252,-0.179665133,0.274417192,-0.109691717,-0.091048934,0.058257531,0.197994381,0.209011108,0.158769682,-0.03688826,-0.183546141,-0.067775428,0.215439811,0.035845548,-0.160878584,-0.282423824,0.044355858,-0.031771041,-0.1998007,0.058669977,0.056022324,0.174088731,-0.194147021,-0.031701129,0.109913595,-0.241546422,-0.180200413,-0.024543626,0.242170513,0.183690831,0.188060254,-0.06370616,0.143746525,-0.128712684,0.086637706
ABP,0.048272483,5.686385992,0.826191807,0.0,0.008348427,0.452190729,21.02472704,6261.065025,131939.9068,0.764141557,-8.7168,0.0,0.036706724,0.0,0.0,0.392214561,0.028242954,0.498001661,339.2248782,0.968096598,0.0,10590.95718,0.0,56053.3288,0.377775083,11321.96455,7.4E-4,0.040683349,0.300905794,7.520351272,0.0,81.44704205,0.040683349,3.798008539,0.155889631,13.0693867,130.8673122,116.0964047,2.101108892,0.110670695,4.367727394,5.5,209.24,13.95962984,0.552693791,0.086591881,27.36837436,0.42301699,0.018279957,0.300679075,112.8508733,1.196148834,28.10031035,15.13179815,705.9799883,5277.970944,0.029677237,2.46360241,0.0,39.68917209,12.04073635,41.78843776,1.266313748,0.0,0.135736768,37.03213158,0.0,0.298745326,-0.052988989,2.351510153,0.58227525,0.106622592,0.010653267,0.131090865,-0.158642694,0.088218465,-0.124889717,-0.044937648,0.062985562,0.04290925,-0.004692796,-0.071608879,0.120018043,-0.007592238,0.004715345,-0.011951903,0.006545588,-0.100390829,0.039288491,0.073270433,-0.05209358,0.062799662,-0.018928422,0.049335938,0.181237891,-0.082324199,-0.114916265,0.138577193,0.112266585,0.016101817,0.16625385,0.034961313,0.09678296,-0.017534798,0.15793024,-0.083566263,-0.045440864,-0.093825325,-0.00749395,0.015697569,-0.01811493,-0.086580634,0.037217628,0.017838109,-0.061451089,-0.010465015,0.098498613,-0.059816264,-0.172048703,-0.059723705,0.072667174,0.015853077,3.46966E-4,0.045134161,0.031946838,-0.016556323,-0.102197438
ABP,0.065613795,5.804194453,0.535808,13545.0493,0.0,0.0,3.052434329,7119.544,153169.781,0.0,-27.06,5.4168,0.050850416,0.09276454,0.642857143,0.348853917,0.0,0.0,0.0,0.0,1212.60535,0.0,10.85653682,0.0,0.403906798,0.0,0.002972746,0.339044118,0.508504159,4.766573323,3067.540097,9.641531454,0.043721194,6.869381027,0.0,15.46847099,186.9372462,46.60335893,0.0,0.0,0.0,10.62902226,46.04,20.90262751,0.0,0.180367576,0.0,0.464385619,0.302644269,0.318148902,127.4304251,1.202072867,106.9930156,19.96713569,1720.789559,4219.330418,0.059935007,2.713923791,0.0,51.49314114,14.46559352,66.07673027,1.281929869,0.090909091,0.572211741,55.41738889,14641.99752,0.439242494,-0.08838792,2.961080884,0.600102232,-0.064328864,-0.194666222,0.062508516,-0.039230969,0.222783327,-0.088800259,0.034713048,0.087274559,0.060633011,-0.024797464,0.065127291,0.028573431,0.21687454,0.143149182,0.008856847,-0.012407024,-0.114865363,-0.00124174,0.02215872,-0.007936606,0.068928771,0.049473654,0.030190058,0.086605869,-0.025728263,-0.056656849,0.050910018,-0.02985232,0.098931052,0.014123412,-0.088407062,0.025907826,0.087701708,0.147353813,-0.028821234,0.036090173,-0.117186613,-0.010863145,-0.045092013,-0.054665182,-0.192057148,0.161643386,-0.050682656,-0.068627149,0.070245214,0.076389827,0.110311225,-0.073502809,0.010828337,0.025726985,-0.165836498,-0.02895231,0.121865869,-0.048686765,0.039811961,-0.125568047
ABP,0.08459337,5.248943886,0.5352192,0.0,0.0,0.0,0.551845125,11417.2584,0.0,0.0,0.0,5.4168,0.043076266,0.0,0.0,0.422117953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363065406,0.0,0.005580969,0.417867448,0.447169385,2.775659596,0.0,11.92981057,0.04440534,79.69950585,0.0,16.35414057,161.2486763,0.0,0.0,0.0,0.0,11.83925432,0.0,16.64979342,0.0,0.040063901,20.89576056,0.314493784,0.367183558,0.256970424,136.6421489,1.250856315,102.4431555,27.91305698,923.5517143,5275.654781,0.056919893,2.617111229,0.0,48.13613556,14.66003427,48.77047664,1.27378035,0.142857143,0.531484238,57.28794,0.0,0.348709329,-0.234019274,2.421239352,0.605630902,-0.090465501,-0.099080145,0.078210965,-0.051978093,0.203166962,-0.035167284,-0.026843939,0.057412952,0.070720643,-0.060615659,-0.007577766,0.052745145,0.224388301,0.131422073,0.009413798,-0.005855775,-0.143560693,-0.028027838,0.052659426,0.033243287,0.05634851,0.038708784,0.02961212,0.070744559,-0.015049862,-0.073080495,0.058021091,-0.031034827,0.031145124,0.03989296,-0.045494396,0.021415774,0.069655947,0.132462636,-0.061991654,0.020314563,-0.067217156,0.004440963,0.010944447,-0.019252067,-0.157786831,0.145375088,-0.070789292,-0.021889703,0.066362083,0.071085982,0.137356073,-0.026451424,-0.034743346,0.05412396,-0.161775827,-0.050669368,0.097179018,0.004059118,0.096086383,-0.127221599
ABP,0.08459337,5.24429605,0.5352192,0.0,0.0,0.0,0.551845125,11417.2584,0.0,0.0,0.0,5.4168,0.043076266,0.0,0.0,0.422117953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351904826,0.0,0.005580969,0.417867448,0.447169385,3.230117923,0.0,11.92981057,0.04440534,79.69950585,0.0,16.44591824,161.2486763,0.0,0.0,0.0,0.0,11.83925432,0.0,16.64979342,0.0,0.115744509,0.0,0.314493784,0.367183558,0.256970424,136.6421489,1.250856315,103.1488726,27.93213418,923.5517143,5275.654781,0.056919893,2.617111229,0.0,48.73954136,14.66003427,49.99173533,1.27378035,0.142857143,0.532305726,58.24246,0.0,0.327297201,-0.234019274,2.421239352,0.605630902,-0.090880886,-0.141049773,0.061255824,-0.028901428,0.208775848,-0.03656587,0.026618915,0.058983535,0.078585073,-0.059977971,-0.015035593,0.047358498,0.23194778,0.121977821,0.008728701,-0.003842894,-0.102397583,-0.023209414,0.060414087,0.033460438,0.049007285,0.065708354,0.033141844,0.082508564,-0.008507499,-0.079105951,0.042701978,0.003016388,0.045695767,0.018189531,-0.064263113,0.030751076,0.087261908,0.137084156,-0.043941282,0.023418289,-0.084124714,-0.001264483,-0.013758673,-0.037240729,-0.147222951,0.172017351,-0.063489333,-0.052889701,0.067466035,0.089967094,0.151350975,-0.041252438,-0.020562669,0.046517655,-0.187784761,-0.058370549,0.072687224,-0.021667471,0.083147965,-0.116627976
ABP,0.115614659,-3.168320659,0.0,13628.11781,0.0,0.459147917,19.18935644,0.0,0.0,0.0,0.0,0.0,0.048220556,0.149880108,0.529411765,0.505411312,0.0,0.0,359.4389891,0.341270057,536.6094882,0.0,10.64939797,0.0,0.509109405,0.0,6.67E-5,0.05161576,0.281998951,11.48962441,5378.98781,9.21518694,0.05161576,0.0,0.0,16.02460421,202.0160725,61.05865003,0.0,0.0,0.0,17.22813203,160.13,23.97766447,0.0,0.138345833,0.0,0.528320834,0.024106164,0.288199232,149.4408155,0.293391612,33.2646881,24.62070702,880.5457286,0.0,0.025459174,3.125626794,0.0,65.6213751,14.38080256,67.35111508,1.11,0.071428571,0.110057117,51.37569167,13345.91711,0.327663165,-0.273401465,3.048409421,0.629093247,0.295674354,0.072347976,0.213729352,0.033123139,0.260104418,0.107624002,-0.091549329,0.300326198,0.230073586,-0.361463964,-0.009286014,0.13694936,-0.290380687,0.07022576,-0.198990375,0.082662091,-0.394034117,-0.063266195,0.255262882,-0.006966807,0.176108703,-0.05682075,0.081024766,0.193574265,-0.118326649,-0.097339302,0.06933967,0.211007982,0.354882181,0.080915488,0.05035755,-0.100197881,-0.06371589,0.002097421,0.112829871,-0.158599779,-0.14291741,0.11485859,-0.170431137,-0.220740348,-0.030768637,-0.008838432,0.005270333,0.053013854,-0.178005934,0.145879984,-0.280417919,-0.02792974,-0.127737358,0.331609815,0.068165846,0.354473919,-0.187811643,0.024699356,-0.148767531,-0.255035728
ABP,0.147408186,-2.68120142,0.0,19272.94868,0.0,0.449871879,16.57352893,13004.31102,0.0,0.0,0.0,0.0,0.030339672,0.444347591,1.0,0.491253491,0.0,0.466834215,309.6463871,0.500526281,1378.255779,11689.21827,9.584458171,0.0,0.415394356,11308.55511,0.001355389,0.527854793,0.269239672,8.030481659,3407.6568,99.78839113,0.050191249,4.855928343,0.0,16.464167,213.325014,80.71062276,0.0,0.0,0.0,16.68609601,209.24,20.3514197,0.0,0.198313453,59.60861901,0.530737271,0.021695547,0.183213491,147.6866706,0.279211008,22.35038041,21.77333195,0.0,0.0,0.018548778,3.274014014,0.0,57.30737361,14.48625742,51.82900022,1.161561083,0.2,0.125838358,56.39028462,2581.543511,0.265386281,-0.332401515,3.791358596,0.705582506,0.350839108,0.043771073,0.362285554,-0.232739002,0.232399493,-0.172803327,-0.064925224,0.26433605,0.14109695,-0.178447023,-0.11515221,0.084116675,-0.095642485,0.038048495,-0.131151557,0.171785578,-0.340502977,0.063932844,0.370265096,-0.125138491,0.20118852,-0.127930403,0.090273246,0.316890776,-0.005326715,-0.030160954,0.262015313,0.181578562,0.219613045,0.278527826,0.011219454,0.010161673,-0.014014075,-0.055139534,-0.184498996,-0.227041528,-0.190896079,0.192900717,-0.097443245,-0.070997812,0.040473565,0.144088715,-3.9E-5,-0.010848843,-0.21874027,0.247128442,-0.007866314,-0.215655327,-0.091740593,0.207979724,0.004080716,-0.049718644,-0.113278292,0.118958145,-0.0205411,-0.189713851
ABP,0.055571401,-2.27190494,0.773568252,0.0,0.0,0.44064545,14.21441911,0.0,182383.9152,0.803205084,-22.9272,4.9729,0.041054484,0.0,0.0,0.25451854,0.0,0.0,382.7993289,0.759063616,0.0,0.0,46.8779905,0.0,0.368305998,0.0,2.54E-4,0.262560259,0.410544839,7.709279925,3065.167573,7.363390957,0.262560259,102.276564,0.0,13.92740638,156.131377,86.4385619,0.0,0.136802784,0.0,11.14874881,209.24,19.79782854,0.0,0.0,19.05300363,0.410544839,0.316394668,0.474707579,131.9139946,1.190176309,73.35420158,20.62859738,1386.945,3046.370512,0.070583422,2.82512259,0.0,43.60652264,12.95167546,50.73265444,1.259497706,0.0,0.705814697,43.73467857,0.0,0.393584044,-0.120516582,2.427550205,0.545691968,0.070956782,0.018164108,0.166241288,-0.098698296,0.319315732,-0.01148046,0.07504952,0.128161281,0.072696082,-0.04875147,0.084933795,0.126760438,-0.011958579,-0.012120125,-0.104779497,-0.058610301,-0.086517468,0.075060718,0.089650445,0.054864354,0.182973713,-0.027705377,0.031641074,0.054046523,-0.025546456,-0.075210772,0.040630098,0.060808469,0.130562693,0.095701844,0.04768404,0.043313991,0.055118907,0.053765859,-0.128835618,0.011283557,-0.066134855,0.050580084,-0.115953445,-0.029585022,-0.009676537,0.088325225,0.066456065,-0.076761939,-0.057127286,-0.005508966,0.013845867,-0.113087155,-0.002041966,0.114094988,0.087673508,-0.008021967,0.006248608,-0.004867601,0.004638362,-0.163823083
